               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  85,             0.02546,            0.014029,                   0,             0.95172,             0.91645,             0.96097,             0.65411,            0.020014,            0.011904,                   0,           0.0091684,           0.0091684,           0.0091684
                  86,            0.025319,            0.014024,                   0,             0.95068,             0.91716,               0.961,             0.65441,            0.020013,            0.011903,                   0,           0.0091585,           0.0091585,           0.0091585
                  87,            0.025426,            0.014015,                   0,             0.95155,              0.9161,             0.96104,             0.65423,            0.020013,            0.011905,                   0,           0.0091486,           0.0091486,           0.0091486
                  88,            0.025588,            0.013988,                   0,             0.95157,             0.91634,             0.96112,             0.65464,            0.020012,            0.011905,                   0,           0.0091387,           0.0091387,           0.0091387
                  89,            0.025357,               0.014,                   0,               0.952,             0.91648,             0.96101,             0.65457,            0.020008,            0.011903,                   0,           0.0091288,           0.0091288,           0.0091288
                  90,            0.025516,            0.014027,                   0,             0.95322,             0.91555,             0.96127,             0.65417,            0.020008,            0.011904,                   0,           0.0091189,           0.0091189,           0.0091189
                  91,              0.0254,            0.013942,                   0,             0.95375,             0.91468,              0.9611,             0.65403,            0.020008,            0.011906,                   0,            0.009109,            0.009109,            0.009109
                  92,            0.025571,             0.01398,                   0,             0.95391,             0.91487,             0.96113,              0.6539,            0.020007,            0.011905,                   0,           0.0090991,           0.0090991,           0.0090991
                  93,            0.025384,            0.013942,                   0,             0.95441,             0.91475,             0.96121,             0.65379,            0.020009,            0.011907,                   0,           0.0090892,           0.0090892,           0.0090892
                  94,            0.025304,            0.014008,                   0,             0.95273,             0.91614,             0.96119,             0.65384,            0.020012,             0.01191,                   0,           0.0090793,           0.0090793,           0.0090793
                  95,            0.025362,             0.01403,                   0,             0.95342,             0.91548,             0.96103,             0.65349,            0.020016,            0.011914,                   0,           0.0090694,           0.0090694,           0.0090694
                  96,              0.0254,            0.013897,                   0,             0.95436,             0.91506,             0.96114,              0.6535,            0.020018,            0.011915,                   0,           0.0090595,           0.0090595,           0.0090595
                  97,            0.025237,            0.013933,                   0,             0.95324,              0.9159,             0.96113,             0.65399,            0.020014,            0.011913,                   0,           0.0090496,           0.0090496,           0.0090496
                  98,            0.025372,            0.013926,                   0,             0.95307,              0.9161,             0.96132,             0.65448,            0.020011,            0.011912,                   0,           0.0090397,           0.0090397,           0.0090397
