               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  95,            0.025594,           0.0098784,                   0,             0.95634,             0.91109,             0.96183,             0.65417,            0.020135,           0.0083419,                   0,           9.154e-05,           9.154e-05,           9.154e-05
                  96,            0.025635,           0.0098584,                   0,             0.95602,             0.91175,             0.96176,             0.65398,            0.020142,           0.0083457,                   0,           9.145e-05,           9.145e-05,           9.145e-05
                  97,            0.025539,           0.0098801,                   0,             0.95569,               0.912,             0.96168,             0.65397,            0.020149,           0.0083492,                   0,           9.136e-05,           9.136e-05,           9.136e-05
                  98,            0.025457,           0.0097501,                   0,             0.95614,             0.91104,             0.96164,             0.65396,             0.02015,           0.0083517,                   0,           9.127e-05,           9.127e-05,           9.127e-05
                  99,             0.02544,           0.0098262,                   0,             0.95581,             0.91136,             0.96154,             0.65383,            0.020155,           0.0083541,                   0,           9.118e-05,           9.118e-05,           9.118e-05
                 100,            0.025529,           0.0097972,                   0,             0.95587,             0.91118,             0.96163,             0.65374,            0.020158,           0.0083558,                   0,           9.109e-05,           9.109e-05,           9.109e-05
                 101,            0.025602,           0.0098721,                   0,             0.95537,             0.91132,             0.96164,             0.65355,            0.020158,           0.0083555,                   0,             9.1e-05,             9.1e-05,             9.1e-05
                 102,            0.025436,           0.0098547,                   0,             0.95443,             0.91234,             0.96179,              0.6534,            0.020157,           0.0083575,                   0,           9.091e-05,           9.091e-05,           9.091e-05
                 103,            0.025378,           0.0098533,                   0,             0.95468,             0.91227,             0.96177,             0.65336,            0.020159,           0.0083604,                   0,           9.082e-05,           9.082e-05,           9.082e-05
                 104,            0.025327,           0.0097943,                   0,             0.95488,             0.91146,             0.96177,             0.65304,            0.020163,           0.0083642,                   0,           9.073e-05,           9.073e-05,           9.073e-05
                 105,            0.025571,           0.0097448,                   0,             0.95417,             0.91217,              0.9617,             0.65288,            0.020167,           0.0083687,                   0,           9.064e-05,           9.064e-05,           9.064e-05
                 106,            0.025304,           0.0097588,                   0,             0.95383,             0.91253,             0.96137,             0.65262,            0.020175,           0.0083726,                   0,           9.055e-05,           9.055e-05,           9.055e-05
                 107,            0.025384,           0.0098554,                   0,             0.95441,             0.91196,             0.96162,             0.65262,            0.020175,           0.0083753,                   0,           9.046e-05,           9.046e-05,           9.046e-05
                 108,            0.025341,           0.0098181,                   0,             0.95447,             0.91224,             0.96182,             0.65266,            0.020175,           0.0083768,                   0,           9.037e-05,           9.037e-05,           9.037e-05
                 109,            0.025345,           0.0097604,                   0,             0.95484,             0.91161,             0.96154,             0.65245,            0.020178,           0.0083803,                   0,           9.028e-05,           9.028e-05,           9.028e-05
                 110,            0.025239,           0.0097865,                   0,             0.95475,             0.91194,             0.96162,             0.65244,            0.020183,           0.0083848,                   0,           9.019e-05,           9.019e-05,           9.019e-05
                 111,            0.025112,           0.0096848,                   0,             0.95443,             0.91221,             0.96151,               0.652,            0.020188,           0.0083881,                   0,            9.01e-05,            9.01e-05,            9.01e-05
                 112,            0.025322,           0.0097828,                   0,              0.9541,             0.91221,             0.96154,              0.6521,            0.020189,            0.008392,                   0,           9.001e-05,           9.001e-05,           9.001e-05
                 113,            0.025195,           0.0096737,                   0,             0.95431,             0.91187,             0.96169,             0.65226,            0.020185,           0.0083942,                   0,           8.992e-05,           8.992e-05,           8.992e-05
                 114,             0.02518,           0.0097953,                   0,             0.95472,             0.91149,             0.96159,             0.65243,             0.02018,           0.0083976,                   0,           8.983e-05,           8.983e-05,           8.983e-05
                 115,            0.025161,           0.0097558,                   0,             0.95498,              0.9109,             0.96148,             0.65241,            0.020179,           0.0084005,                   0,           8.974e-05,           8.974e-05,           8.974e-05
                 116,            0.025234,           0.0097121,                   0,             0.95499,             0.91112,             0.96159,             0.65249,            0.020178,           0.0084033,                   0,           8.965e-05,           8.965e-05,           8.965e-05
                 117,            0.025087,           0.0097293,                   0,             0.95443,             0.91194,              0.9615,             0.65258,            0.020179,           0.0084042,                   0,           8.956e-05,           8.956e-05,           8.956e-05
                 118,            0.025074,           0.0096518,                   0,             0.95422,             0.91241,             0.96132,             0.65281,            0.020178,           0.0084067,                   0,           8.947e-05,           8.947e-05,           8.947e-05
                 119,             0.02507,           0.0097257,                   0,             0.95454,             0.91166,             0.96131,             0.65263,            0.020179,           0.0084093,                   0,           8.938e-05,           8.938e-05,           8.938e-05
                 120,            0.025105,           0.0097065,                   0,             0.95415,             0.91227,             0.96124,             0.65276,             0.02018,           0.0084108,                   0,           8.929e-05,           8.929e-05,           8.929e-05
                 121,            0.025119,           0.0097303,                   0,             0.95456,             0.91195,             0.96118,             0.65279,             0.02018,           0.0084119,                   0,            8.92e-05,            8.92e-05,            8.92e-05
                 122,            0.024984,             0.00974,                   0,             0.95464,             0.91175,             0.96113,             0.65273,             0.02018,           0.0084136,                   0,           8.911e-05,           8.911e-05,           8.911e-05
                 123,            0.025058,           0.0096475,                   0,             0.95502,             0.91177,             0.96113,             0.65247,            0.020179,           0.0084155,                   0,           8.902e-05,           8.902e-05,           8.902e-05
                 124,            0.025014,           0.0096535,                   0,             0.95515,             0.91163,             0.96123,             0.65234,            0.020185,           0.0084209,                   0,           8.893e-05,           8.893e-05,           8.893e-05
                 125,            0.025021,           0.0096066,                   0,             0.95518,             0.91165,             0.96122,              0.6524,            0.020189,            0.008424,                   0,           8.884e-05,           8.884e-05,           8.884e-05
                 126,            0.024813,           0.0096191,                   0,             0.95528,              0.9117,               0.961,             0.65222,            0.020191,           0.0084263,                   0,           8.875e-05,           8.875e-05,           8.875e-05
                 127,            0.024942,           0.0096704,                   0,             0.95601,             0.91094,             0.96087,              0.6521,            0.020194,           0.0084295,                   0,           8.866e-05,           8.866e-05,           8.866e-05
                 128,            0.024886,            0.009583,                   0,             0.95568,             0.91066,             0.96079,             0.65176,            0.020196,           0.0084338,                   0,           8.857e-05,           8.857e-05,           8.857e-05
                 129,               0.025,           0.0096438,                   0,             0.95645,             0.90985,             0.96078,             0.65181,            0.020197,           0.0084369,                   0,           8.848e-05,           8.848e-05,           8.848e-05
