               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  75,            0.042561,            0.029433,                   0,             0.85673,              0.6864,             0.74563,             0.42486,            0.038702,            0.026629,                   0,           0.0092674,           0.0092674,           0.0092674
                  76,            0.042011,            0.029398,                   0,             0.85684,             0.68644,             0.74592,             0.42494,            0.038696,            0.026627,                   0,           0.0092575,           0.0092575,           0.0092575
                  77,            0.043049,            0.029766,                   0,             0.85858,             0.68586,             0.74617,             0.42499,            0.038692,            0.026626,                   0,           0.0092476,           0.0092476,           0.0092476
                  78,            0.042336,            0.029218,                   0,             0.85818,             0.68607,             0.74633,             0.42502,            0.038689,            0.026626,                   0,           0.0092377,           0.0092377,           0.0092377
                  79,            0.042118,            0.029244,                   0,             0.85749,             0.68668,             0.74625,             0.42508,            0.038685,            0.026626,                   0,           0.0092278,           0.0092278,           0.0092278
                  80,            0.042403,            0.029286,                   0,             0.85827,             0.68586,             0.74606,             0.42518,            0.038679,            0.026625,                   0,           0.0092179,           0.0092179,           0.0092179
                  81,            0.042479,            0.029931,                   0,             0.85822,             0.68556,              0.7459,             0.42507,            0.038675,            0.026624,                   0,            0.009208,            0.009208,            0.009208
                  82,            0.042525,            0.029831,                   0,             0.85894,              0.6847,             0.74594,             0.42503,            0.038668,            0.026627,                   0,           0.0091981,           0.0091981,           0.0091981
                  83,              0.0426,            0.029176,                   0,               0.859,             0.68522,             0.74611,             0.42517,            0.038661,             0.02663,                   0,           0.0091882,           0.0091882,           0.0091882
                  84,             0.04252,            0.029564,                   0,             0.85796,             0.68574,             0.74648,             0.42558,            0.038655,            0.026628,                   0,           0.0091783,           0.0091783,           0.0091783
                  85,            0.042428,            0.029938,                   0,             0.85824,             0.68545,             0.74659,              0.4255,            0.038648,            0.026628,                   0,           0.0091684,           0.0091684,           0.0091684
                  86,             0.04258,            0.029777,                   0,             0.85863,             0.68521,             0.74675,             0.42569,            0.038641,            0.026624,                   0,           0.0091585,           0.0091585,           0.0091585
                  87,            0.042477,            0.029677,                   0,             0.85875,             0.68543,             0.74709,             0.42584,            0.038638,            0.026624,                   0,           0.0091486,           0.0091486,           0.0091486
                  88,            0.042238,             0.02955,                   0,             0.85904,             0.68528,             0.74693,             0.42584,            0.038633,            0.026623,                   0,           0.0091387,           0.0091387,           0.0091387
                  89,            0.042346,            0.029163,                   0,             0.85912,             0.68506,             0.74693,             0.42591,             0.03863,            0.026621,                   0,           0.0091288,           0.0091288,           0.0091288
